14,20,21,17,16,13,12,1,15,10,booking_status
361.0,91.0,0.0,4.0,11.0,1.0,0.0,1.0,2018.0,1.0,1
3.0,65.0,0.0,6.0,6.0,0.0,1.0,0.0,2018.0,1.0,0
49.0,71.0,0.0,30.0,12.0,4.0,0.0,0.0,2017.0,2.0,0
19.0,135.0,0.0,7.0,5.0,1.0,0.0,1.0,2018.0,1.0,0
74.0,101.5,0.0,18.0,9.0,2.0,0.0,0.0,2017.0,2.0,0
34.0,107.1,1.0,14.0,6.0,3.0,0.0,1.0,2018.0,2.0,0
73.0,79.05,1.0,16.0,3.0,4.0,1.0,1.0,2018.0,2.0,1
0.0,67.0,0.0,25.0,11.0,1.0,0.0,0.0,2018.0,1.0,0
94.0,96.3,1.0,12.0,4.0,2.0,0.0,1.0,2018.0,2.0,0
134.0,76.58,1.0,9.0,5.0,4.0,1.0,1.0,2018.0,2.0,0
1.0,80.0,0.0,18.0,1.0,0.0,1.0,1.0,2018.0,1.0,0
75.0,127.8,1.0,30.0,7.0,1.0,0.0,1.0,2018.0,2.0,0
100.0,140.0,1.0,28.0,9.0,4.0,0.0,0.0,2018.0,2.0,0
91.0,116.1,0.0,18.0,6.0,1.0,1.0,1.0,2018.0,2.0,1
22.0,95.0,0.0,11.0,10.0,3.0,0.0,0.0,2018.0,2.0,0
13.0,153.0,0.0,24.0,8.0,1.0,1.0,1.0,2017.0,2.0,0
32.0,73.0,0.0,20.0,11.0,2.0,0.0,0.0,2017.0,1.0,0
63.0,126.9,1.0,9.0,6.0,3.0,0.0,1.0,2018.0,2.0,1
26.0,127.2,0.0,5.0,9.0,3.0,1.0,1.0,2018.0,3.0,1
296.0,117.0,1.0,21.0,9.0,4.0,0.0,1.0,2018.0,2.0,1
8.0,95.0,0.0,5.0,4.0,1.0,0.0,1.0,2018.0,1.0,1
7.0,130.67,0.0,13.0,8.0,1.0,2.0,1.0,2018.0,2.0,1
263.0,110.0,0.0,21.0,10.0,2.0,0.0,0.0,2018.0,2.0,1
140.0,70.0,0.0,29.0,12.0,5.0,0.0,0.0,2017.0,2.0,0
131.0,94.5,0.0,15.0,8.0,1.0,2.0,0.0,2017.0,2.0,0
6.0,137.0,0.0,3.0,3.0,3.0,0.0,1.0,2018.0,3.0,1
219.0,145.1,1.0,13.0,9.0,2.0,0.0,1.0,2018.0,2.0,1
19.0,75.0,0.0,18.0,7.0,1.0,1.0,0.0,2018.0,1.0,0
16.0,142.0,4.0,1.0,10.0,2.0,0.0,1.0,2017.0,3.0,0
57.0,75.0,0.0,16.0,9.0,2.0,0.0,0.0,2018.0,1.0,0
7.0,152.0,1.0,14.0,9.0,2.0,1.0,1.0,2017.0,2.0,0
18.0,65.0,1.0,18.0,10.0,1.0,0.0,0.0,2018.0,1.0,0
31.0,64.67,1.0,14.0,11.0,5.0,2.0,1.0,2018.0,2.0,0
6.0,85.0,0.0,28.0,8.0,1.0,2.0,0.0,2018.0,2.0,0
148.0,67.0,0.0,30.0,12.0,4.0,1.0,0.0,2017.0,2.0,0
63.0,118.33,3.0,10.0,11.0,3.0,0.0,1.0,2018.0,2.0,0
178.0,94.62,0.0,23.0,8.0,3.0,0.0,1.0,2018.0,2.0,1
151.0,71.0,0.0,19.0,1.0,4.0,0.0,0.0,2018.0,1.0,0
93.0,72.25,2.0,3.0,12.0,3.0,1.0,1.0,2017.0,2.0,0
102.0,86.4,2.0,6.0,12.0,2.0,0.0,1.0,2018.0,1.0,1
167.0,72.25,1.0,4.0,8.0,3.0,2.0,0.0,2018.0,2.0,0
57.0,103.8,1.0,30.0,10.0,1.0,2.0,1.0,2018.0,2.0,0
181.0,76.5,2.0,6.0,8.0,2.0,0.0,1.0,2017.0,2.0,1
245.0,107.59,0.0,22.0,9.0,5.0,2.0,1.0,2018.0,2.0,1
49.0,80.75,0.0,3.0,6.0,2.0,0.0,0.0,2018.0,2.0,0
71.0,120.0,0.0,14.0,6.0,3.0,0.0,0.0,2018.0,1.0,0
44.0,75.0,0.0,17.0,2.0,3.0,0.0,0.0,2018.0,2.0,0
2.0,63.75,0.0,26.0,6.0,3.0,2.0,0.0,2018.0,2.0,0
147.0,106.25,2.0,28.0,6.0,5.0,2.0,1.0,2018.0,2.0,0
0.0,223.0,0.0,19.0,5.0,1.0,0.0,1.0,2018.0,2.0,1
44.0,67.5,0.0,12.0,2.0,2.0,0.0,1.0,2018.0,2.0,1
116.0,59.5,0.0,25.0,3.0,2.0,2.0,1.0,2018.0,2.0,1
11.0,126.0,1.0,8.0,5.0,1.0,2.0,1.0,2018.0,2.0,0
129.0,114.3,1.0,6.0,8.0,1.0,0.0,1.0,2018.0,2.0,0
13.0,85.29,1.0,27.0,8.0,5.0,2.0,1.0,2017.0,2.0,1
186.0,80.75,0.0,2.0,9.0,2.0,2.0,0.0,2018.0,2.0,0
20.0,93.0,2.0,7.0,2.0,1.0,2.0,1.0,2018.0,2.0,0
12.0,95.0,0.0,15.0,2.0,3.0,1.0,1.0,2018.0,1.0,0
10.0,80.75,0.0,5.0,12.0,1.0,1.0,1.0,2017.0,2.0,0
102.0,59.5,0.0,7.0,11.0,2.0,1.0,0.0,2018.0,2.0,1
7.0,94.0,0.0,8.0,8.0,0.0,1.0,0.0,2018.0,1.0,0
26.0,124.0,3.0,12.0,9.0,1.0,2.0,1.0,2017.0,2.0,0
106.0,90.95,1.0,17.0,4.0,2.0,2.0,1.0,2018.0,2.0,0
320.0,115.0,1.0,18.0,8.0,2.0,0.0,0.0,2018.0,2.0,1
0.0,69.0,1.0,30.0,11.0,7.0,3.0,1.0,2017.0,1.0,0
13.0,81.0,0.0,8.0,3.0,2.0,0.0,1.0,2018.0,2.0,0
15.0,103.44,0.0,27.0,4.0,3.0,0.0,1.0,2018.0,2.0,1
270.0,80.0,0.0,20.0,4.0,4.0,0.0,0.0,2018.0,2.0,0
102.0,89.25,0.0,16.0,10.0,2.0,1.0,1.0,2017.0,2.0,0
102.0,87.0,0.0,16.0,10.0,2.0,0.0,0.0,2017.0,1.0,0
1.0,65.0,0.0,30.0,9.0,1.0,0.0,0.0,2017.0,1.0,0
78.0,95.0,1.0,29.0,9.0,3.0,0.0,0.0,2018.0,2.0,0
112.0,100.0,0.0,2.0,6.0,2.0,0.0,0.0,2018.0,2.0,0
273.0,109.0,0.0,17.0,7.0,2.0,0.0,0.0,2017.0,2.0,1
25.0,129.0,2.0,17.0,10.0,2.0,1.0,1.0,2018.0,1.0,0
72.0,79.65,0.0,30.0,10.0,2.0,2.0,1.0,2018.0,2.0,1
93.0,76.5,2.0,15.0,8.0,3.0,2.0,1.0,2017.0,2.0,1
91.0,114.3,0.0,6.0,7.0,1.0,0.0,1.0,2018.0,2.0,0
24.0,71.69,1.0,11.0,9.0,0.0,2.0,1.0,2018.0,2.0,0
5.0,66.0,0.0,28.0,2.0,0.0,2.0,0.0,2018.0,1.0,0
6.0,88.0,0.0,1.0,12.0,1.0,0.0,1.0,2018.0,1.0,0
57.0,135.9,1.0,10.0,8.0,2.0,0.0,1.0,2018.0,2.0,0
14.0,0.0,0.0,17.0,9.0,2.0,0.0,1.0,2017.0,1.0,0
12.0,75.2,0.0,14.0,12.0,1.0,0.0,1.0,2018.0,1.0,0
5.0,73.15,0.0,15.0,11.0,0.0,1.0,1.0,2017.0,1.0,0
99.0,81.0,0.0,19.0,2.0,1.0,0.0,0.0,2018.0,1.0,0
97.0,109.81,1.0,30.0,4.0,5.0,2.0,1.0,2018.0,2.0,0
56.0,85.85,1.0,28.0,3.0,5.0,1.0,1.0,2018.0,2.0,1
60.0,123.3,1.0,3.0,9.0,1.0,1.0,1.0,2018.0,2.0,1
8.0,85.35,1.0,29.0,10.0,1.0,2.0,1.0,2018.0,1.0,0
198.0,159.3,1.0,22.0,9.0,3.0,0.0,1.0,2018.0,3.0,1
163.0,72.25,1.0,21.0,8.0,6.0,4.0,0.0,2018.0,2.0,0
19.0,117.81,1.0,23.0,9.0,2.0,1.0,1.0,2018.0,1.0,0
20.0,80.0,0.0,14.0,11.0,2.0,1.0,0.0,2018.0,2.0,0
3.0,98.8,0.0,7.0,9.0,1.0,1.0,0.0,2017.0,1.0,0
1.0,51.5,0.0,7.0,2.0,1.0,2.0,0.0,2018.0,2.0,0
30.0,79.6,1.0,31.0,1.0,0.0,2.0,1.0,2018.0,2.0,0
118.0,110.0,0.0,6.0,6.0,1.0,1.0,0.0,2018.0,1.0,0
386.0,115.0,1.0,23.0,10.0,0.0,2.0,1.0,2018.0,2.0,1
186.0,102.6,2.0,30.0,9.0,2.0,2.0,1.0,2018.0,2.0,1
304.0,89.0,0.0,3.0,11.0,3.0,0.0,1.0,2018.0,2.0,1
2.0,55.0,0.0,2.0,3.0,1.0,0.0,0.0,2018.0,1.0,0
12.0,75.0,0.0,5.0,10.0,2.0,1.0,0.0,2017.0,1.0,0
9.0,201.0,3.0,1.0,8.0,0.0,1.0,1.0,2018.0,2.0,0
183.0,187.5,0.0,16.0,8.0,5.0,0.0,1.0,2018.0,3.0,1
79.0,37.33,1.0,7.0,7.0,3.0,0.0,0.0,2017.0,2.0,0
256.0,100.75,0.0,16.0,10.0,3.0,2.0,1.0,2018.0,2.0,1
97.0,96.3,1.0,8.0,4.0,2.0,0.0,1.0,2018.0,2.0,0
175.0,112.63,0.0,31.0,8.0,4.0,0.0,1.0,2018.0,2.0,1
69.0,57.52,1.0,28.0,10.0,1.0,0.0,1.0,2018.0,1.0,0
10.0,95.0,1.0,1.0,9.0,1.0,0.0,0.0,2018.0,2.0,0
0.0,62.8,0.0,24.0,12.0,3.0,2.0,0.0,2017.0,2.0,0
122.0,86.0,0.0,27.0,3.0,1.0,2.0,0.0,2018.0,1.0,0
11.0,95.48,1.0,16.0,3.0,3.0,0.0,1.0,2018.0,2.0,0
67.0,125.1,1.0,13.0,8.0,1.0,0.0,1.0,2018.0,2.0,0
42.0,106.8,1.0,25.0,11.0,3.0,0.0,1.0,2017.0,3.0,0
4.0,109.0,0.0,2.0,1.0,1.0,2.0,0.0,2018.0,2.0,0
4.0,59.0,0.0,25.0,1.0,0.0,1.0,0.0,2018.0,1.0,0
133.0,88.5,0.0,29.0,4.0,2.0,1.0,1.0,2018.0,2.0,1
74.0,55.24,0.0,17.0,2.0,4.0,1.0,1.0,2018.0,2.0,0
2.0,102.7,0.0,2.0,8.0,1.0,0.0,1.0,2018.0,1.0,0
135.0,94.5,2.0,22.0,5.0,0.0,2.0,1.0,2018.0,2.0,0
128.0,105.4,1.0,4.0,5.0,3.0,0.0,0.0,2018.0,3.0,0
0.0,89.0,0.0,9.0,5.0,0.0,1.0,1.0,2018.0,2.0,0
6.0,81.0,0.0,23.0,8.0,0.0,1.0,1.0,2017.0,2.0,0
38.0,85.0,0.0,2.0,12.0,2.0,0.0,0.0,2018.0,2.0,0
20.0,156.0,0.0,11.0,5.0,1.0,0.0,1.0,2018.0,1.0,1
240.0,90.95,2.0,27.0,10.0,3.0,1.0,1.0,2018.0,2.0,0
34.0,74.8,2.0,14.0,11.0,5.0,2.0,1.0,2018.0,1.0,1
79.0,75.0,0.0,13.0,11.0,2.0,0.0,0.0,2017.0,2.0,0
126.0,125.45,2.0,15.0,5.0,3.0,2.0,1.0,2018.0,2.0,0
4.0,88.0,1.0,14.0,12.0,1.0,0.0,1.0,2018.0,1.0,0
31.0,125.1,1.0,4.0,10.0,1.0,0.0,1.0,2018.0,2.0,0
2.0,75.0,0.0,20.0,9.0,1.0,2.0,0.0,2017.0,2.0,0
35.0,84.24,0.0,1.0,6.0,2.0,0.0,1.0,2018.0,2.0,1
147.0,127.93,1.0,3.0,7.0,2.0,2.0,1.0,2018.0,3.0,0
188.0,130.0,0.0,15.0,6.0,2.0,0.0,0.0,2018.0,1.0,1
176.0,137.7,2.0,9.0,8.0,3.0,0.0,1.0,2018.0,3.0,1
0.0,65.0,0.0,23.0,5.0,0.0,1.0,0.0,2018.0,1.0,0
22.0,206.0,2.0,13.0,6.0,3.0,1.0,1.0,2018.0,3.0,0
31.0,135.9,1.0,27.0,7.0,2.0,0.0,1.0,2018.0,2.0,1
73.0,149.4,1.0,19.0,9.0,3.0,1.0,1.0,2018.0,2.0,1
2.0,98.0,0.0,22.0,3.0,2.0,0.0,1.0,2018.0,2.0,0
83.0,75.0,0.0,18.0,12.0,0.0,2.0,0.0,2018.0,2.0,0
8.0,101.0,0.0,6.0,2.0,1.0,0.0,0.0,2018.0,1.0,0
11.0,80.3,1.0,20.0,1.0,2.0,0.0,1.0,2018.0,2.0,0
192.0,94.5,0.0,3.0,8.0,2.0,0.0,1.0,2018.0,2.0,1
39.0,130.9,2.0,8.0,12.0,8.0,2.0,1.0,2018.0,3.0,0
188.0,130.0,0.0,15.0,6.0,2.0,0.0,1.0,2018.0,1.0,1
64.0,70.46,0.0,10.0,3.0,13.0,6.0,1.0,2018.0,2.0,1
39.0,96.3,2.0,23.0,10.0,1.0,0.0,1.0,2017.0,2.0,0
47.0,119.52,0.0,18.0,9.0,2.0,2.0,1.0,2018.0,2.0,0
74.0,109.0,0.0,18.0,9.0,2.0,0.0,0.0,2017.0,2.0,0
27.0,195.5,2.0,8.0,8.0,1.0,1.0,1.0,2018.0,2.0,0
256.0,115.0,1.0,15.0,6.0,2.0,0.0,0.0,2018.0,2.0,1
304.0,89.0,0.0,3.0,11.0,3.0,0.0,1.0,2018.0,2.0,1
267.0,95.0,0.0,30.0,9.0,2.0,1.0,0.0,2018.0,2.0,1
33.0,120.6,1.0,3.0,10.0,0.0,1.0,1.0,2018.0,1.0,0
47.0,86.35,1.0,11.0,3.0,2.0,2.0,1.0,2018.0,2.0,0
54.0,117.9,0.0,3.0,7.0,1.0,2.0,1.0,2018.0,2.0,1
95.0,80.75,0.0,6.0,5.0,2.0,1.0,0.0,2018.0,2.0,0
89.0,87.3,1.0,1.0,4.0,2.0,0.0,1.0,2018.0,2.0,0
104.0,150.3,0.0,24.0,8.0,4.0,0.0,1.0,2018.0,3.0,1
156.0,106.89,1.0,12.0,8.0,6.0,2.0,1.0,2018.0,2.0,1
213.0,130.0,0.0,7.0,6.0,3.0,0.0,0.0,2018.0,2.0,1
44.0,66.29,1.0,21.0,2.0,5.0,2.0,1.0,2018.0,2.0,0
86.0,90.95,1.0,25.0,4.0,3.0,1.0,1.0,2018.0,2.0,0
78.0,108.45,1.0,6.0,4.0,4.0,0.0,1.0,2018.0,2.0,0
76.0,140.4,1.0,12.0,5.0,3.0,0.0,1.0,2018.0,2.0,0
170.0,112.2,1.0,11.0,8.0,3.0,2.0,1.0,2018.0,2.0,1
4.0,67.5,0.0,16.0,1.0,1.0,1.0,1.0,2018.0,2.0,0
131.0,94.5,0.0,15.0,8.0,1.0,2.0,0.0,2017.0,2.0,1
19.0,115.0,0.0,3.0,3.0,1.0,0.0,1.0,2018.0,3.0,1
97.0,84.43,0.0,1.0,5.0,4.0,2.0,1.0,2018.0,2.0,1
0.0,129.0,1.0,17.0,6.0,1.0,0.0,1.0,2018.0,2.0,0
275.0,90.0,0.0,5.0,10.0,4.0,1.0,0.0,2018.0,2.0,1
16.0,111.75,1.0,1.0,10.0,3.0,1.0,1.0,2017.0,2.0,0
146.0,95.0,0.0,24.0,4.0,0.0,2.0,0.0,2018.0,2.0,1
35.0,73.1,0.0,2.0,3.0,2.0,0.0,1.0,2018.0,2.0,1
20.0,70.42,0.0,28.0,12.0,2.0,1.0,1.0,2017.0,2.0,0
191.0,132.0,0.0,3.0,6.0,2.0,1.0,0.0,2018.0,2.0,1
36.0,68.07,1.0,10.0,12.0,6.0,2.0,1.0,2018.0,2.0,0
105.0,114.3,1.0,7.0,7.0,3.0,1.0,1.0,2018.0,2.0,0
10.0,110.0,0.0,30.0,9.0,1.0,0.0,0.0,2018.0,1.0,1
6.0,87.27,1.0,30.0,10.0,2.0,1.0,1.0,2017.0,2.0,0
167.0,96.3,0.0,26.0,8.0,2.0,1.0,1.0,2018.0,1.0,1
138.0,142.2,0.0,18.0,8.0,2.0,0.0,1.0,2018.0,3.0,1
3.0,185.57,0.0,7.0,4.0,2.0,0.0,1.0,2018.0,3.0,0
275.0,90.0,0.0,5.0,10.0,4.0,1.0,0.0,2018.0,2.0,1
33.0,149.0,1.0,26.0,10.0,4.0,0.0,1.0,2018.0,2.0,1
290.0,72.0,0.0,17.0,6.0,2.0,1.0,0.0,2018.0,2.0,1
246.0,104.55,0.0,26.0,12.0,3.0,1.0,1.0,2018.0,3.0,0
75.0,90.0,0.0,17.0,4.0,0.0,2.0,1.0,2018.0,2.0,0
12.0,55.72,0.0,6.0,2.0,2.0,2.0,1.0,2018.0,2.0,0
14.0,91.0,1.0,7.0,2.0,2.0,2.0,1.0,2018.0,2.0,1
7.0,58.0,0.0,9.0,12.0,3.0,0.0,0.0,2017.0,2.0,0
4.0,55.0,0.0,27.0,11.0,2.0,1.0,0.0,2017.0,2.0,0
177.0,84.39,0.0,22.0,8.0,5.0,2.0,1.0,2018.0,2.0,1
176.0,108.9,0.0,7.0,10.0,2.0,0.0,1.0,2018.0,2.0,1
5.0,167.0,0.0,21.0,8.0,0.0,1.0,1.0,2018.0,2.0,1
308.0,78.3,1.0,23.0,11.0,3.0,0.0,1.0,2018.0,2.0,1
88.0,112.2,0.0,5.0,10.0,1.0,1.0,0.0,2017.0,2.0,0
4.0,80.0,0.0,19.0,2.0,1.0,0.0,0.0,2018.0,2.0,1
188.0,80.75,1.0,23.0,7.0,5.0,2.0,1.0,2018.0,2.0,0
46.0,96.16,1.0,13.0,3.0,5.0,3.0,1.0,2018.0,2.0,1
9.0,67.0,1.0,13.0,10.0,2.0,0.0,0.0,2018.0,1.0,0
9.0,194.0,2.0,27.0,6.0,3.0,1.0,1.0,2018.0,2.0,0
0.0,75.0,0.0,3.0,10.0,0.0,1.0,0.0,2018.0,2.0,0
235.0,105.3,2.0,6.0,8.0,1.0,1.0,1.0,2018.0,2.0,1
96.0,82.45,0.0,11.0,8.0,2.0,0.0,0.0,2018.0,2.0,0
135.0,79.72,1.0,9.0,5.0,4.0,1.0,1.0,2018.0,2.0,1
101.0,80.0,0.0,4.0,4.0,2.0,1.0,0.0,2018.0,2.0,1
212.0,78.0,1.0,20.0,5.0,3.0,2.0,0.0,2018.0,2.0,0
28.0,75.0,2.0,27.0,9.0,1.0,0.0,0.0,2018.0,2.0,0
13.0,75.0,0.0,20.0,3.0,0.0,1.0,0.0,2018.0,1.0,0
306.0,104.4,3.0,14.0,8.0,1.0,2.0,1.0,2018.0,2.0,0
51.0,83.3,1.0,21.0,3.0,3.0,1.0,1.0,2018.0,2.0,0
177.0,80.75,0.0,14.0,10.0,2.0,1.0,0.0,2018.0,2.0,0
17.0,142.54,0.0,6.0,11.0,2.0,2.0,1.0,2018.0,2.0,0
45.0,151.2,2.0,30.0,8.0,3.0,0.0,1.0,2018.0,3.0,0
244.0,94.5,2.0,21.0,12.0,2.0,0.0,1.0,2018.0,2.0,1
100.0,136.0,1.0,19.0,5.0,3.0,1.0,1.0,2018.0,2.0,0
41.0,76.5,0.0,15.0,3.0,1.0,0.0,1.0,2018.0,1.0,1
99.0,81.0,0.0,19.0,2.0,1.0,0.0,0.0,2018.0,1.0,0
192.0,95.0,0.0,24.0,6.0,2.0,0.0,0.0,2018.0,1.0,0
24.0,157.0,0.0,22.0,6.0,2.0,0.0,1.0,2018.0,3.0,1
29.0,129.0,1.0,20.0,10.0,2.0,0.0,1.0,2018.0,1.0,1
18.0,12.0,2.0,2.0,9.0,3.0,0.0,1.0,2017.0,2.0,0
104.0,91.48,1.0,18.0,10.0,4.0,0.0,1.0,2018.0,2.0,0
4.0,133.33,2.0,28.0,10.0,2.0,1.0,1.0,2018.0,1.0,0
34.0,122.4,0.0,19.0,6.0,1.0,2.0,1.0,2018.0,2.0,1
64.0,65.36,2.0,19.0,1.0,2.0,0.0,1.0,2018.0,2.0,0
1.0,85.0,0.0,23.0,1.0,1.0,0.0,1.0,2018.0,1.0,0
138.0,71.67,1.0,2.0,7.0,2.0,2.0,1.0,2018.0,2.0,0
12.0,118.5,1.0,31.0,8.0,2.0,0.0,1.0,2018.0,2.0,0
28.0,104.5,2.0,30.0,8.0,4.0,0.0,1.0,2018.0,2.0,0
164.0,100.0,0.0,2.0,10.0,2.0,0.0,0.0,2017.0,1.0,0
20.0,65.0,0.0,29.0,6.0,1.0,0.0,0.0,2018.0,1.0,0
5.0,80.0,0.0,18.0,12.0,2.0,2.0,0.0,2018.0,2.0,0
9.0,67.5,0.0,14.0,1.0,2.0,0.0,1.0,2018.0,2.0,0
12.0,89.0,1.0,15.0,1.0,2.0,1.0,1.0,2018.0,2.0,0
102.0,101.5,0.0,16.0,10.0,2.0,0.0,0.0,2017.0,2.0,1
48.0,93.5,2.0,20.0,3.0,2.0,2.0,1.0,2018.0,2.0,0
7.0,241.0,2.0,25.0,5.0,2.0,0.0,1.0,2018.0,2.0,0
55.0,104.0,0.0,6.0,4.0,1.0,0.0,0.0,2018.0,2.0,0
90.0,112.88,0.0,7.0,9.0,3.0,0.0,0.0,2018.0,2.0,0
50.0,123.3,1.0,2.0,9.0,2.0,1.0,1.0,2018.0,2.0,1
81.0,59.5,0.0,18.0,3.0,2.0,2.0,0.0,2018.0,2.0,0
275.0,62.8,0.0,4.0,6.0,1.0,1.0,0.0,2018.0,2.0,1
192.0,95.0,0.0,24.0,6.0,2.0,0.0,0.0,2018.0,1.0,0
113.0,100.0,0.0,31.0,5.0,3.0,0.0,0.0,2018.0,1.0,1
74.0,109.0,0.0,18.0,9.0,2.0,0.0,0.0,2017.0,2.0,0
18.0,142.43,1.0,27.0,8.0,5.0,2.0,1.0,2018.0,2.0,1
141.0,72.76,1.0,23.0,5.0,0.0,1.0,1.0,2018.0,2.0,0
29.0,98.0,0.0,12.0,4.0,3.0,0.0,1.0,2018.0,2.0,1
50.0,108.0,1.0,19.0,10.0,1.0,0.0,1.0,2018.0,2.0,1
20.0,67.0,0.0,4.0,12.0,0.0,2.0,0.0,2018.0,1.0,0
39.0,101.5,0.0,14.0,8.0,2.0,0.0,0.0,2017.0,2.0,0
2.0,89.0,0.0,30.0,3.0,1.0,0.0,1.0,2018.0,1.0,0
40.0,135.76,0.0,22.0,4.0,5.0,2.0,1.0,2018.0,3.0,1
69.0,123.98,0.0,1.0,9.0,6.0,2.0,1.0,2018.0,2.0,1
3.0,119.0,0.0,17.0,8.0,4.0,1.0,0.0,2017.0,2.0,1
270.0,80.0,0.0,20.0,4.0,4.0,0.0,0.0,2018.0,2.0,0
